order	reading	surface1	surface2	surface3	surface4	source_id	update_no	update_date	improved
2	りんしょうけんさし	臨床	検査士			ATOK-00398	30	2025/09/04	臨床/検査士
2	みずからにかす	自らに	課す			ATOK-00393	30	2025/09/04	自らに/課す
2	じしんがなさすぎて	自信が	なさ過ぎて			ATOK-01174	14	2024/04/09	自信が/なさ過ぎて
2	じどうかさん	自動	加算			ATOK-01909	2	2023/03/07	自動/加算
2	じどうかいじょう	自動	解錠			ATOK-00719	23	2025/02/03	自動/解錠
2	じどうしゃからのきゅうでん	自動車からの	給電			ATOK-00571	26	2025/05/08	自動車からの/給電
2	じこますたりー	自己	マスタリー			ATOK-01401	10	2023/11/07	自己/マスタリー
2	しぜんとうかい	自然	倒壊			ATOK-01590	7	2023/08/03	自然/倒壊
2	じひつふ	自筆	譜			ATOK-00319	31	2025/10/07	自筆/譜
2	じいれんりつ	自維	連立			ATOK-00221	33	2025/12/04	自維/連立
2	じひりは	自費	リハ			ATOK-00627	25	2025/04/08	自費/リハ
2	じてんしゃけんない	自転車	圏内			ATOK-01531	8	2023/09/05	自転車/圏内
2	しゅうかりちうむ	臭化	リチウム			ATOK-00175	34	2026/02/02	臭化/リチウム
2	ほそうあつ	舗装	厚			ATOK-01678	6	2023/07/04	舗装/厚
2	かじきり	舵	切り			ATOK-00851	20	2024/10/08	舵/切り
2	しんのとおった	芯の	通った			ATOK-00479	28	2025/07/08	芯の/通った
2	かふんとこうさ	花粉と	黄砂			ATOK-00508	27	2025/06/05	花粉と/黄砂
2	ほうこうせいぶんが	芳香	成分が			ATOK-01311	12	2024/02/01	芳香/成分が
2	わかてのかい	若手の	会			ATOK-01939	2	2023/03/07	若手の/会
2	えいぶんへいき	英文	併記			ATOK-01097	15	2024/05/09	英文/併記
2	えいぶんようし	英文	要旨			ATOK-00950	18	2024/08/06	英文/要旨
2	かしだい	菓子	代			ATOK-01700	5	2023/06/06	菓子/代
2	かしおりもって	菓子折	持って			ATOK-00660	24	2025/03/06	菓子折/持って
2	もええし	萌え	絵師			ATOK-00196	34	2026/02/02	萌え/絵師
2	ほうがてきけんきゅう	萌芽的	研究			ATOK-01617	7	2023/08/03	萌芽的/研究
2	ちっこうそざい	蓄光	素材			ATOK-00631	25	2025/04/08	蓄光/素材
2	ふたつきようき	蓋付き	容器			ATOK-01085	16	2024/06/06	蓋付き/容器
2	くすりのみわすれてたわ	薬	飲み忘れてたわ			ATOK-01958	1	2023/02/01	薬/飲み忘れてたわ
2	やくしょくどうげん	薬食	同源			ATOK-00197	34	2026/02/02	薬食/同源
2	かえるかげんしょう	蛙化	現象			ATOK-01574	7	2023/08/03	蛙化/現象
2	ありのいっけつ	蟻の	一穴			ATOK-01380	10	2023/11/07	蟻の/一穴
2	けつあつはかる	血圧	測る			ATOK-00013	37	2026/05/12	血圧/測る
2	いきさきかい	行き先	階			ATOK-00946	18	2024/08/06	行き先/階
2	こうどうけんない	行動	圏内			ATOK-01586	7	2023/08/03	行動/圏内
2	おもてにたつ	表に	立つ			ATOK-01002	17	2024/07/04	表に/立つ
2	ひょうやぐらふが	表や	グラフが			ATOK-01194	14	2024/04/09	表や/グラフが
2	ひょうがいくん	表外	訓			ATOK-01872	3	2023/04/06	表外/訓
2	ひふよしゃ	被	付与者			ATOK-01558	8	2023/09/05	被/付与者
2	うらかじの	裏	カジノ			ATOK-01508	8	2023/09/05	裏/カジノ
2	ほそくにはなりますが	補足には	なりますが			ATOK-00833	21	2024/11/07	補足には/なりますが
2	せいぞういっか	製造	一課			ATOK-01290	12	2024/02/01	製造/一課
2	ようさいけんとう	要	再検討			ATOK-01622	7	2023/08/03	要/再検討
2	ようへんしん	要	返信			ATOK-01877	3	2023/04/06	要/返信
2	ようえんごしゃのかいじょ	要援護者の	介助			ATOK-00397	30	2025/09/04	要援護者の/介助
2	みあったせいか	見合った	成果			ATOK-00447	29	2025/08/05	見合った/成果
2	みなおしご	見直し	後			ATOK-01810	4	2023/05/09	見直し/後
2	みこみのせいど	見込みの	精度			ATOK-00646	25	2025/04/08	見込みの/精度
2	みのがしぼうし	見逃し	防止			ATOK-01933	2	2023/03/07	見逃し/防止
2	きかくちがい	規格	違い			ATOK-01214	13	2024/03/07	規格/違い
2	しやけんさ	視野	検査			ATOK-01785	4	2023/05/09	視野/検査
2	おやからかんどうされた	親から	勘当された			ATOK-00459	28	2025/07/08	親から/勘当された
2	おやへのこうこう	親への	孝行			ATOK-00351	30	2025/09/04	親への/孝行
2	かんこうこうがい	観光	公害			ATOK-01161	14	2024/04/09	観光/公害
2	かどをまるめる	角を	丸める			ATOK-00708	23	2025/02/03	角を/丸める
2	かいのこうしき	解の	公式			ATOK-01698	5	2023/06/06	解の/公式
2	かいせきかい	解析	解			ATOK-00462	28	2025/07/08	解析/解
2	いいあえるなか	言い合える	仲			ATOK-01628	6	2023/07/04	言い合える/仲
2	いうだけいって	言うだけ	言って			ATOK-01381	10	2023/11/07	言うだけ/言って
2	げんせつをろうして	言説を	弄して			ATOK-00515	27	2025/06/05	言説を/弄して
2	ふほうらん	訃報	欄			ATOK-01674	6	2023/07/04	訃報/欄
2	けいりょうきりすと	計量器	リスト			ATOK-01898	2	2023/03/07	計量器/リスト
2	きねんかきこ	記念	カキコ			ATOK-00904	19	2024/09/05	記念/カキコ
2	きおくをきょうかする	記憶を	強化する			ATOK-01951	1	2023/02/01	記憶を/強化する
2	ほうもんりは	訪問	リハ			ATOK-01488	9	2023/10/10	訪問/リハ
2	せっていがきかない	設定が	効かない			ATOK-01115	15	2024/05/09	設定が/効かない
2	せっけいしょげん	設計	諸元			ATOK-01727	5	2023/06/06	設計/諸元
2	はなしながいし	話	長いし			ATOK-00583	26	2025/05/08	話/長いし
2	わちゅうてんそう	話中	転送			ATOK-00549	27	2025/06/05	話中/転送
2	にんしきとあっていますでしょうか	認識と	合っていますでしょうか			ATOK-00829	21	2024/11/07	認識と/合っていますでしょうか
2	せいやくいたします	誓約	いたします			ATOK-01536	8	2023/09/05	誓約/いたします
2	ごふぉろー	誤	フォロー			ATOK-01774	4	2023/05/09	誤/フォロー
2	ごじょうぼうし	誤乗	防止			ATOK-00317	31	2025/10/07	誤乗/防止
2	ごさいんし	誤差	因子			ATOK-01525	8	2023/09/05	誤差/因子
2	ごとうのせんたくし	誤答の	選択肢			ATOK-00474	28	2025/07/08	誤答の/選択肢
2	ごきしゅうせい	誤記	修正			ATOK-01962	1	2023/02/01	誤記/修正
2	ごにんしきがおおく	誤認識が	多く			ATOK-00964	18	2024/08/06	誤認識が/多く
2	よめないかんじ	読めない	漢字			ATOK-01201	14	2024/04/09	読めない/漢字
2	だれにいっても	誰に	言っても			ATOK-01242	13	2024/03/07	誰に/言っても
2	ちょうこうめがね	調光	めがね			ATOK-00182	34	2026/02/02	調光/めがね
2	ちょうこうさんぐらす	調光	サングラス			ATOK-00128	35	2026/03/05	調光/サングラス
2	ちょうせいしてといっておくよ	調整してと	言っておくよ			ATOK-00800	21	2024/11/07	調整してと/言っておくよ
2	ろんぶんはくし	論文	博士			ATOK-01143	15	2024/05/09	論文/博士
2	しょじしょうを	諸	事象を			ATOK-01912	2	2023/03/07	諸/事象を
2	なぞしよう	謎	仕様			ATOK-01865	3	2023/04/06	謎/仕様
2	こうしとしておまねきし	講師として	お招きし			ATOK-00365	30	2025/09/04	講師として/お招きし
2	こうえんろんぶん	講演	論文			ATOK-01169	14	2024/04/09	講演/論文
2	こうえんろんぶんしゅう	講演	論文集			ATOK-01335	11	2023/12/07	講演/論文集
2	しきじしょうがい	識字	障害			ATOK-00623	25	2025/04/08	識字/障害
2	けいこくはいたよ	警告	吐いたよ			ATOK-00268	32	2025/11/06	警告/吐いたよ
2	けいこくがなり	警告が	鳴り			ATOK-00836	21	2024/11/07	警告が/鳴り
2	ごまくようで	護摩	供養で			ATOK-00517	27	2025/06/05	護摩/供養で
2	ぶんごうめ	豊後	梅			ATOK-00885	20	2024/10/08	豊後/梅
2	とんとろどん	豚トロ	丼			ATOK-00288	32	2025/11/06	豚トロ/丼
2	まけかく	負け	確			ATOK-01489	9	2023/10/10	負け/確
2	せきにんぶんかいてん	責任	分界点			ATOK-01070	16	2024/06/06	責任/分界点
2	ちょきんはたいて	貯金	はたいて			ATOK-00683	24	2025/03/06	貯金/はたいて
2	きだんたい	貴	団体			ATOK-01100	15	2024/05/09	貴/団体
2	かいものついで	買い物	ついで			ATOK-01450	9	2023/10/10	買い物/ついで
2	はりつけいち	貼り付け	位置			ATOK-01870	3	2023/04/06	貼り付け/位置
2	しりょうつくんないと	資料	作んないと			ATOK-01914	2	2023/03/07	資料/作んないと
2	しょうさんこめ	賞賛	コメ			ATOK-00120	35	2026/03/05	賞賛/コメ
2	あかせんまい	赤	センマイ			ATOK-01045	16	2024/06/06	赤/センマイ
2	おきられるじしんが	起きられる	自信が			ATOK-01206	13	2024/03/07	起きられる/自信が
2	ちょうきほん	超	基本			ATOK-01991	1	2023/02/01	超/基本
2	ちょうこんでる	超	混んでる			ATOK-00486	28	2025/07/08	超/混んでる
2	ちょうなんかい	超	難解			ATOK-00976	18	2024/08/06	超/難解
2	ちょうせいおん	超	静音			ATOK-01992	1	2023/02/01	超/静音
2	ちょうこうそうかい	超	高層階			ATOK-01184	14	2024/04/09	超/高層階
2	えちぜんとりのこし	越前	鳥の子紙			ATOK-00203	33	2025/12/04	越前/鳥の子紙
2	あしのばす	足	伸ばす			ATOK-01502	8	2023/09/05	足/伸ばす
2	あしながい	足	長い			ATOK-01439	9	2023/10/10	足/長い
2	あしおきだい	足置き	台			ATOK-00945	18	2024/08/06	足置き/台
2	あしがるだいしょう	足軽	大将			ATOK-00844	20	2024/10/08	足軽/大将
2	ろちゅうしゃ	路駐	車			ATOK-00100	36	2026/04/09	路駐/車
2	みにつけたいしゅうかん	身につけたい	習慣			ATOK-01932	2	2023/03/07	身につけたい/習慣
2	くるまできせい	車で	帰省			ATOK-00962	18	2024/08/06	車で/帰省
2	なんこつでんどう	軟骨	伝導			ATOK-01123	15	2024/05/09	軟骨/伝導
2	てんきさきの	転記	先の			ATOK-00490	28	2025/07/08	転記/先の
2	てんきまちがい	転記	間違い			ATOK-00088	36	2026/04/09	転記/間違い
2	じくらべる	軸	ラベル			ATOK-01528	8	2023/09/05	軸/ラベル
2	じれいでんたつしき	辞令	伝達式			ATOK-01069	16	2024/06/06	辞令/伝達式
2	じたいのむね	辞退の	旨			ATOK-01530	8	2023/09/05	辞退の/旨
2	じたいのもうしいれが	辞退の	申し入れが			ATOK-01402	10	2023/11/07	辞退の/申し入れが
2	きんせつぶんや	近接	分野			ATOK-00958	18	2024/08/06	近接/分野
2	へんかんいんぼいす	返還	インボイス			ATOK-01676	6	2023/07/04	返還/インボイス
2	たいきんのだこく	退勤の	打刻			ATOK-01240	13	2024/03/07	退勤の/打刻
2	たいしょくのいこうを	退職の	意向を			ATOK-01793	4	2023/05/09	退職の/意向を
2	おくりこまれたしかく	送り込まれた	刺客			ATOK-00061	36	2026/04/09	送り込まれた/刺客
2	おくれるまいすう	送れる	枚数			ATOK-00556	26	2025/05/08	送れる/枚数
2	そうげいかさん	送迎	加算			ATOK-01238	13	2024/03/07	送迎/加算
2	にげのいって	逃げの	一手			ATOK-01743	5	2023/06/06	逃げの/一手
2	とうしつぼうすい	透湿	防水			ATOK-01421	10	2023/11/07	透湿/防水
2	ちくじやく	逐次	訳			ATOK-00040	37	2026/05/12	逐次/訳
2	とちゅうたいかい	途中	退会			ATOK-01189	14	2024/04/09	途中/退会
2	つうしんたいきちゅう	通信	待機中			ATOK-00330	31	2025/10/07	通信/待機中
2	つうちきる	通知	切る			ATOK-00576	26	2025/05/08	通知/切る
2	つうちされるしようです	通知される	仕様です			ATOK-00806	21	2024/11/07	通知される/仕様です
2	そっきんとちきん	速筋と	遅筋			ATOK-01602	7	2023/08/03	速筋と/遅筋
2	れんらくよこせ	連絡	よこせ			ATOK-01500	9	2023/10/10	連絡/よこせ
2	れんらくがきしだい	連絡が	来次第			ATOK-00746	23	2025/02/03	連絡が/来次第
2	しゅうのあたまに	週の	頭に			ATOK-00024	37	2026/05/12	週の/頭に
2	しゅうまつにあうので	週末に	会うので			ATOK-00831	21	2024/11/07	週末に/会うので
2	すすめるっていってくれました	進めるって	言ってくれました			ATOK-00801	21	2024/11/07	進めるって/言ってくれました
2	ちこくま	遅刻	魔			ATOK-01475	9	2023/10/10	遅刻/魔
2	かごせいきゅう	過誤	請求			ATOK-00066	36	2026/04/09	過誤/請求
2	どうぐやがい	道具屋	街			ATOK-00691	24	2025/03/06	道具屋/街
2	どうろえんどう	道路	沿道			ATOK-01355	11	2023/12/07	道路/沿道
2	せんたくしじゅんに	選択肢	順に			ATOK-01538	8	2023/09/05	選択肢/順に
2	かんれきのたいやく	還暦の	大厄			ATOK-00467	28	2025/07/08	還暦の/大厄
2	へやはいって	部屋	入って			ATOK-01809	4	2023/05/09	部屋/入って
2	きょうどがし	郷土	菓子			ATOK-00414	29	2025/08/05	郷土/菓子
2	はいしんきられた	配信	切られた			ATOK-01032	17	2024/07/04	配信/切られた
2	はいこうかくど	配光	角度			ATOK-01359	11	2023/12/07	配光/角度
2	はいとうえき	配当	益			ATOK-00638	25	2025/04/08	配当/益
2	はいたつしょう	配達	証			ATOK-01079	16	2024/06/06	配達/証
2	さけかっくらって	酒	かっくらって			ATOK-00118	35	2026/03/05	酒/かっくらって
2	ようまえに	酔う	前に			ATOK-01090	16	2024/06/06	酔う/前に
2	すいよのいっきょう	酔余の	一興			ATOK-00124	35	2026/03/05	酔余の/一興
2	すづけにしん	酢漬け	ニシン			ATOK-01405	10	2023/11/07	酢漬け/ニシン
2	さんかぐらふぇん	酸化	グラフェン			ATOK-01714	5	2023/06/06	酸化/グラフェン
2	じゅうかさん	重	加算			ATOK-00970	18	2024/08/06	重/加算
2	じゅうそうこう	重	装甲			ATOK-01342	11	2023/12/07	重/装甲
2	じゅうしょうていけっとう	重症	低血糖			ATOK-01786	4	2023/05/09	重症/低血糖
2	きんのししゅう	金の	刺繍			ATOK-01457	9	2023/10/10	金の/刺繍
2	きんしまき	錦糸	巻き			ATOK-00113	35	2026/03/05	錦糸/巻き
2	ながくおさないと	長く	押さないと			ATOK-00542	27	2025/06/05	長く/押さないと
2	ながねんのかんや	長年の	勘や			ATOK-01075	16	2024/06/06	長年の/勘や
2	ちょうへんどうが	長編	動画			ATOK-00487	28	2025/07/08	長編/動画
2	ちょうきょりはしって	長距離	走って			ATOK-00536	27	2025/06/05	長距離/走って
2	とじたぐ	閉じ	タグ			ATOK-01662	6	2023/07/04	閉じ/タグ
2	へいかとしょ	閉架	図書			ATOK-00389	30	2025/09/04	閉架/図書
2	へいがんくよう	閉眼	供養			ATOK-01365	11	2023/12/07	閉眼/供養
2	かいふうげんきん	開封	厳禁			ATOK-00108	35	2026/03/05	開封/厳禁
2	かんかくあけて	間隔	空けて			ATOK-00609	25	2025/04/08	間隔/空けて
2	かんしょくがおおい	間食が	多い			ATOK-00464	28	2025/07/08	間食が/多い
2	かんしょくをしない	間食を	しない			ATOK-00410	29	2025/08/05	間食を/しない
2	かんけいじんこう	関係	人口			ATOK-01763	4	2023/05/09	関係/人口
2	かんけいしゃにききたいのと	関係者に	聞きたいのと			ATOK-00813	21	2024/11/07	関係者に/聞きたいのと
2	かんぷふぇりー	関釜	フェリー			ATOK-01274	12	2024/02/01	関釜/フェリー
2	えつらんとうしゃ	閲覧	謄写			ATOK-00458	28	2025/07/08	閲覧/謄写
2	ぼうすいとうしつ	防水	透湿			ATOK-00797	22	2024/12/05	防水/透湿
2	ぼうせいかこう	防錆	加工			ATOK-01088	16	2024/06/06	防錆/加工
2	ぼうせいこうか	防錆	効果			ATOK-00391	30	2025/09/04	防錆/効果
2	ぼうちょうねっと	防鳥	ネット			ATOK-01618	7	2023/08/03	防鳥/ネット
2	こうかくけんない	降格	圏内			ATOK-01056	16	2024/06/06	降格/圏内
2	こうすいよほう	降水	予報			ATOK-00562	26	2025/05/08	降水/予報
2	こうしゃよてい	降車	予定			ATOK-00217	33	2025/12/04	降車/予定
2	こうしゃばしょ	降車	場所			ATOK-00963	18	2024/08/06	降車/場所
2	いんぜみ	院	ゼミ			ATOK-00847	20	2024/10/08	院/ゼミ
2	いんないけいじ	院内	掲示			ATOK-01572	7	2023/08/03	院内/掲示
2	じょしぼうたいじゅう	除脂肪	体重			ATOK-00629	25	2025/04/08	除脂肪/体重
2	じょでんこうか	除電	効果			ATOK-00681	24	2025/03/06	除電/効果
2	かいそうわけ	階層	分け			ATOK-01632	6	2023/07/04	階層/分け
2	かいそうをふかく	階層を	深く			ATOK-01511	8	2023/09/05	階層を/深く
2	しょうがいばじゅつ	障害	馬術			ATOK-00863	20	2024/10/08	障害/馬術
2	しゅうかじ	集荷	時			ATOK-01717	5	2023/06/06	集荷/時
2	ざつがくにたけている	雑学に	長けている			ATOK-01969	1	2023/02/01	雑学に/長けている
2	ざこども	雑魚	ども			ATOK-01643	6	2023/07/04	雑魚/ども
2	なんすいようせい	難	水溶性			ATOK-01802	4	2023/05/09	難/水溶性
2	なんねんせいさぎょうふく	難燃性	作業服			ATOK-01866	3	2023/04/06	難燃性/作業服
2	なんかんだい	難関	大			ATOK-01666	6	2023/07/04	難関/大
2	あめしよう	雨	仕様			ATOK-00052	36	2026/04/09	雨/仕様
2	うすいたんく	雨水	タンク			ATOK-01446	9	2023/10/10	雨水/タンク
2	うんがいそうてん	雲外	蒼天			ATOK-01267	12	2024/02/01	雲外/蒼天
2	でんどら	電	ドラ			ATOK-01073	16	2024/06/06	電/ドラ
2	でんどうきっくぼーど	電動	キックボード			ATOK-01922	2	2023/03/07	電動/キックボード
2	でんどうみる	電動	ミル			ATOK-01419	10	2023/11/07	電動/ミル
2	でんどうさんりん	電動	三輪			ATOK-00043	37	2026/05/12	電動/三輪
2	でんしいんしょう	電子	印章			ATOK-00927	19	2024/09/05	電子/印章
2	でんわのちゃっこ	電話の	着呼			ATOK-00539	27	2025/06/05	電話の/着呼
2	でんわきそば	電話機	そば			ATOK-01923	2	2023/03/07	電話機/そば
2	あおあおとしたは	青々とした	葉			ATOK-01144	14	2024/04/09	青々とした/葉
2	せいかせんたー	青果	センター			ATOK-00377	30	2025/09/04	青果/センター
2	あおうめのどくは	青梅の	毒は			ATOK-00251	32	2025/11/06	青梅の/毒は
2	せいしでんりゅう	静止	電流			ATOK-01791	4	2023/05/09	静止/電流
2	せいようきかん	静養	期間			ATOK-01236	13	2024/03/07	静養/期間
2	ひこうにんきゅう	非公認	球			ATOK-00140	35	2026/03/05	非公認/球
2	ひきのうようきゅう	非機能	要求			ATOK-01805	4	2023/05/09	非機能/要求
2	ひいこうい	非違	行為			ATOK-01082	16	2024/06/06	非違/行為
2	めんくてん	面	区点			ATOK-01199	14	2024/04/09	面/区点
2	かわじゃけ	革	ジャケ			ATOK-00261	32	2025/11/06	革/ジャケ
2	おとはいってる	音	入ってる			ATOK-00952	18	2024/08/06	音/入ってる
2	おとがりある	音が	リアル			ATOK-00760	22	2024/12/05	音が/リアル
2	おんせいをきる	音声を	切る			ATOK-01695	5	2023/06/06	音声を/切る
2	おんげんききたい	音源	聴きたい			ATOK-01449	9	2023/10/10	音源/聴きたい
2	おんりょうだい	音量	大			ATOK-01631	6	2023/07/04	音量/大
2	がんばりがいが	頑張り	甲斐が			ATOK-01579	7	2023/08/03	頑張り/甲斐が
2	がんばりにきたい	頑張りに	期待			ATOK-01213	13	2024/03/07	頑張りに/期待
2	がくめんきゅうよ	額面	給与			ATOK-00007	37	2026/05/12	額面/給与
2	かおにてる	顔	似てる			ATOK-00901	19	2024/09/05	顔/似てる
2	けんせいとせんせい	顕性と	潜性			ATOK-00770	22	2024/12/05	顕性と/潜性
2	かぜのようなしょうじょう	風邪のような	症状			ATOK-00109	35	2026/03/05	風邪のような/症状
2	しょくとれ	食	トレ			ATOK-00521	27	2025/06/05	食/トレ
2	たべすぎのみすぎ	食べ過ぎ	飲み過ぎ			ATOK-00974	18	2024/08/06	食べ過ぎ/飲み過ぎ
2	しょくぜんす	食前	酢			ATOK-01016	17	2024/07/04	食前/酢
2	しょくりょうはいき	食料	廃棄			ATOK-01788	4	2023/05/09	食料/廃棄
2	しょくよくげん	食欲	減			ATOK-01467	9	2023/10/10	食欲/減
2	かってたいぬ	飼ってた	犬			ATOK-01513	8	2023/09/05	飼ってた/犬
2	こうすいしゅう	香水	臭			ATOK-01170	14	2024/04/09	香水/臭
2	ちゅうきんじょがい	駐禁	除外			ATOK-01351	11	2023/12/07	駐禁/除外
2	ちゅうしゃじょうはいった	駐車場	入った			ATOK-01858	3	2023/04/06	駐車場/入った
2	こうかかお	高	カカオ			ATOK-01707	5	2023/06/06	高/カカオ
2	こうしんごういき	高信号	域			ATOK-01058	16	2024/06/06	高信号/域
2	こうぶんしげる	高分子	ゲル			ATOK-01398	10	2023/11/07	高分子/ゲル
2	こうかをはしっている	高架を	走っている			ATOK-00364	30	2025/09/04	高架を/走っている
2	こうおんたいせい	高温	耐性			ATOK-00910	19	2024/09/05	高温/耐性
2	こうちしたからまち	高知市	宝町			ATOK-01773	4	2023/05/09	高知市/宝町
2	こうとうてく	高等	テク			ATOK-01397	10	2023/11/07	高等/テク
2	こうせいさいかん	高精細	感			ATOK-00424	29	2025/08/05	高精細/感
2	こうそくはしってて	高速	走ってて			ATOK-00912	19	2024/09/05	高速/走ってて
2	かみつやつや	髪	つやつや			ATOK-00408	29	2025/08/05	髪/つやつや
2	まだんのしゃしゅ	魔弾の	射手			ATOK-01491	9	2023/10/10	魔弾の/射手
2	さけのかるぱっちょ	鮭の	カルパッチョ			ATOK-01461	9	2023/10/10	鮭の/カルパッチョ
2	こいのむれ	鯉の	群れ			ATOK-00161	34	2026/02/02	鯉の/群れ
2	たいらーめん	鯛	ラーメン			ATOK-00225	33	2025/12/04	鯛/ラーメン
2	なるさわひょうけつ	鳴沢	氷穴			ATOK-01551	8	2023/09/05	鳴沢/氷穴
2	かもだしそば	鴨だし	そば			ATOK-01891	2	2023/03/07	鴨だし/そば
2	とりすきなべ	鶏	すき鍋			ATOK-00185	34	2026/02/02	鶏/すき鍋
2	とりぱいたん	鶏	白湯			ATOK-01863	3	2023/04/06	鶏/白湯
2	とりかわあげ	鶏皮	揚げ			ATOK-00231	33	2025/12/04	鶏皮/揚げ
2	いつぼうのあらそい	鷸蚌の	争い			ATOK-00753	22	2024/12/05	鷸蚌の/争い
2	あざぶだいひるず	麻布台	ヒルズ			ATOK-01437	9	2023/10/10	麻布台/ヒルズ
2	きにそまり	黄に	染まり			ATOK-00071	36	2026/04/09	黄に/染まり
2	こうさよほう	黄砂	予報			ATOK-01279	12	2024/02/01	黄砂/予報
2	くろずあん	黒酢	あん			ATOK-00470	28	2025/07/08	黒酢/あん
2	はなぴあす	鼻	ピアス			ATOK-01555	8	2023/09/05	鼻/ピアス
2	よわいひゃくさい	齢	百歳			ATOK-00498	28	2025/07/08	齢/百歳
3	このちっぷをつかって	この	チップを	使って		ATOK-01966	1	2023/02/01	この/チップを/使って
3	できたらむしょうにしよう	できたら	無償に	しよう		ATOK-01993	1	2023/02/01	できたら/無償に/しよう
3	どうせそんなとこいっても	どうせ	そんなとこ	行っても		ATOK-00803	21	2024/11/07	どうせ/そんなとこ/行っても
3	けあしょくをためす	ケア	食を	試す		ATOK-00616	25	2025/04/08	ケア/食を/試す
3	さんまさしていしょく	サンマ	刺し	定食		ATOK-00273	32	2025/11/06	サンマ/刺し/定食
3	でーたはきのおねがい	データ	破棄の	お願い		ATOK-00131	35	2026/03/05	データ/破棄の/お願い
3	どっとほうがんのーと	ドット	方眼	ノート		ATOK-00731	23	2025/02/03	ドット/方眼/ノート
3	ひえろぐりふとならべてたいひさせることで	ヒエログリフと	並べて	対比させることで		ATOK-02011	1	2023/02/01	ヒエログリフと/並べて/対比させることで
3	びっとえんざんをつかう	ビット	演算を	使う		ATOK-02013	1	2023/02/01	ビット/演算を/使う
3	ふるぐれいんれざー	フル	グレイン	レザー		ATOK-00387	30	2025/09/04	フル/グレイン/レザー
3	ぷろていんにかふぇいんはいっている	プロテインに	カフェイン	入っている		ATOK-02020	1	2023/02/01	プロテインに/カフェイン/入っている
3	ぽらしゃしんとる	ポラ	写真	撮る		ATOK-00740	23	2025/02/03	ポラ/写真/撮る
3	れああーすでい	レア	アース	泥		ATOK-00149	35	2026/03/05	レア/アース/泥
3	れじおねらぞくきん	レジオネラ	属	菌		ATOK-01375	11	2023/12/07	レジオネラ/属/菌
3	れーすかんもんかくにん	レース	関門	確認		ATOK-02029	1	2023/02/01	レース/関門/確認
3	さんじげんでりったいてきにとらえる	三次元で	立体的に	捉える		ATOK-01905	2	2023/03/07	三次元で/立体的に/捉える
3	うえのむすこさん	上の	息子	さん		ATOK-01506	8	2023/09/05	上の/息子/さん
3	うえのとうきょうらいん	上野	東京	ライン		ATOK-01824	3	2023/04/06	上野/東京/ライン
3	くじえきからのだえきまで	久慈	駅から	野田駅まで		ATOK-01636	6	2023/07/04	久慈/駅から/野田駅まで
3	きょうとあんないのごくい	京都	案内の	極意		ATOK-01956	1	2023/02/01	京都/案内の/極意
3	たにれいをみない	他に	例を	見ない		ATOK-01241	13	2024/03/07	他に/例を/見ない
3	たしゃげーつくってる	他社	ゲー	作ってる		ATOK-01989	1	2023/02/01	他社/ゲー/作ってる
3	かそうみぶんそうさ	仮装	身分	捜査		ATOK-00661	24	2025/03/06	仮装/身分/捜査
3	なんらかのいじょうがあった	何らかの	異常が	あった		ATOK-00823	21	2024/11/07	何らかの/異常が/あった
3	しよううむをといあわせる	使用	有無を	問い合わせる		ATOK-00810	21	2024/11/07	使用/有無を/問い合わせる
3	しよう５ねんいないで	使用	５年	以内で		ATOK-00811	21	2024/11/07	使用/５年/以内で
3	しゅうし１ねんせい	修士	１	年生		ATOK-01974	1	2023/02/01	修士/１/年生
3	くらしきえきにしびる	倉敷	駅	西ビル		ATOK-01897	2	2023/03/07	倉敷/駅/西ビル
3	さきにかえっていいからね	先に	帰って	いいからね		ATOK-01642	6	2023/07/04	先に/帰って/いいからね
3	ぜんねんれいよう	全	年齢	用		ATOK-01600	7	2023/08/03	全/年齢/用
3	ぜんとうしきんがくの	全	投資	金額の		ATOK-01539	8	2023/09/05	全/投資/金額の
3	ふゆようたいやきせい	冬用	タイヤ	規制		ATOK-01253	13	2024/03/07	冬用/タイヤ/規制
3	まえにすすむしかなくなる	前に	進むしか	なくなる		ATOK-01931	2	2023/03/07	前に/進むしか/なくなる
3	きんたいしめしょり	勤怠	締め	処理		ATOK-00711	23	2025/02/03	勤怠/締め/処理
3	いりょうきぐをもち	医療	器具を	持ち		ATOK-01884	2	2023/03/07	医療/器具を/持ち
3	はんこたいじょうどれっしんぐ	半	固体状	ドレッシング		ATOK-02009	1	2023/02/01	半/固体状/ドレッシング
3	はんにちきょうかかる	半日	強	かかる		ATOK-00694	24	2025/03/06	半日/強/かかる
3	いんさつきじゅんいち	印刷	基準	位置		ATOK-00998	17	2024/07/04	印刷/基準/位置
3	きけんたいかんくんれん	危険	体感	訓練		ATOK-01892	2	2023/03/07	危険/体感/訓練
3	こっかいぎいんようらん	国会	議員	要覧		ATOK-00116	35	2026/03/05	国会/議員/要覧
3	たこうせいきんぞくさくたい	多孔性	金属	錯体		ATOK-00227	33	2025/12/04	多孔性/金属/錯体
3	たじゅうきょうせんせい	多重	共線	性		ATOK-01294	12	2024/02/01	多重/共線/性
3	てんしょうじんごのらん	天正	壬午の	乱		ATOK-00926	19	2024/09/05	天正/壬午の/乱
3	きすうときすうのわ	奇数と	奇数の	和		ATOK-01953	1	2023/02/01	奇数と/奇数の/和
3	ねうしとら	子	丑	寅		ATOK-01077	16	2024/06/06	子/丑/寅
